,,LR,GBT,DClf,csAVG,csGEO,csMIN
roc_auc,10,0.80346,0.8752,0.49074,0.58566,0.58662,0.56389
roc_auc,11,0.82833,0.85091,0.5094,0.57163,0.57305,0.53343
roc_auc,12,0.84781,0.82554,0.52248,0.65064,0.6513,0.63957
roc_auc,13,0.85161,0.87962,0.5067,0.62762,0.62818,0.61921
roc_auc,14,0.7908,0.85157,0.52838,0.62201,0.62338,0.57773
roc_auc,15,0.84846,0.89617,0.50973,0.66314,0.66394,0.6334
roc_auc,16,0.79309,0.87462,0.47945,0.64639,0.6479,0.62674
roc_auc,17,0.84805,0.86239,0.48737,0.63336,0.63481,0.59581
roc_auc,18,0.86127,0.91665,0.49074,0.62416,0.62453,0.62097
roc_auc,19,0.85274,0.85074,0.50501,0.65851,0.65849,0.62897
roc_auc,20,0.80199,0.85681,0.51978,0.66442,0.6658,0.6336
roc_auc,21,0.84022,0.89161,0.49303,0.61749,0.61786,0.58956
roc_auc,22,0.85357,0.89664,0.51471,0.65785,0.65848,0.6322
roc_auc,23,0.83561,0.88538,0.51674,0.6238,0.62472,0.61477
roc_auc,24,0.85036,0.90588,0.49608,0.62205,0.62234,0.6022
roc_auc,25,0.86698,0.89076,0.51884,0.68044,0.6814,0.66464
roc_auc,26,0.85478,0.89096,0.48771,0.66904,0.67051,0.63629
roc_auc,27,0.77626,0.86034,0.50441,0.59158,0.59206,0.56515
roc_auc,28,0.835,0.87901,0.52241,0.62274,0.62308,0.6083
roc_auc,29,0.83174,0.85476,0.49936,0.56896,0.5709,0.5409
roc_auc,30,0.81661,0.88697,0.49277,0.62359,0.62367,0.60935
roc_auc,31,0.85666,0.92486,0.52576,0.74541,0.7464,0.7105
roc_auc,32,0.86884,0.89125,0.50679,0.66059,0.66103,0.6589
roc_auc,33,0.84172,0.92873,0.49067,0.6481,0.64891,0.61359
roc_auc,34,0.81525,0.86079,0.48374,0.63669,0.63844,0.58769
roc_auc,35,0.7945,0.85065,0.49707,0.61894,0.61898,0.60918
roc_auc,36,0.87448,0.90597,0.50173,0.66324,0.66452,0.63428
roc_auc,37,0.84855,0.87584,0.48771,0.62068,0.62225,0.60006
roc_auc,38,0.75634,0.83183,0.50501,0.58925,0.5894,0.56988
roc_auc,39,0.81827,0.86458,0.49277,0.68864,0.68882,0.66544
roc_auc,40,0.83702,0.87294,0.49877,0.65436,0.65653,0.6143
roc_auc,41,0.8228,0.86371,0.51674,0.661,0.6619,0.62414
roc_auc,42,0.87484,0.91916,0.50872,0.65038,0.65099,0.63893
roc_auc,43,0.81912,0.8656,0.48501,0.59906,0.59871,0.59471
roc_auc,44,0.80976,0.83617,0.50409,0.63302,0.63453,0.60253
roc_auc,45,0.82953,0.8898,0.50543,0.65635,0.65786,0.62254
roc_auc,46,0.82378,0.86584,0.49632,0.67517,0.67535,0.64939
roc_auc,47,0.84195,0.8657,0.47269,0.59806,0.59829,0.59431
roc_auc,48,0.86844,0.8943,0.50039,0.62217,0.62296,0.61388
roc_auc,49,0.85169,0.92331,0.49808,0.62606,0.62633,0.61401
roc_auc,50,0.80826,0.86444,0.48569,0.6271,0.62861,0.58373
roc_auc,51,0.82266,0.87563,0.49142,0.68906,0.68976,0.65794
roc_auc,52,0.84246,0.873,0.4917,0.68188,0.68227,0.66493
roc_auc,53,0.8641,0.88071,0.50307,0.68647,0.68805,0.67063
roc_auc,54,0.8453,0.87067,0.52205,0.68076,0.68231,0.62806
roc_auc,55,0.76933,0.83889,0.48441,0.5131,0.51348,0.50639
roc_auc,56,0.84368,0.91125,0.5014,0.64144,0.64235,0.63834
roc_auc,57,0.81741,0.88586,0.48677,0.63323,0.63338,0.60067
roc_auc,58,0.86415,0.89256,0.49074,0.63927,0.63999,0.62503
roc_auc,59,0.81461,0.8575,0.4894,0.64756,0.64903,0.60549
roc_auc,60,0.82391,0.90354,0.49439,0.70591,0.70624,0.68083
roc_auc,61,0.81936,0.84454,0.50146,0.58657,0.58775,0.55782
roc_auc,62,0.83322,0.89588,0.50973,0.63054,0.63083,0.60537
roc_auc,63,0.80922,0.84233,0.48374,0.63983,0.64107,0.62531
roc_auc,64,0.821,0.87999,0.4814,0.66588,0.66588,0.65247
roc_auc,65,0.79389,0.85944,0.47531,0.60708,0.6084,0.57284
roc_auc,66,0.83391,0.8714,0.50104,0.66383,0.66462,0.63652
roc_auc,67,0.85208,0.90108,0.49471,0.62455,0.62581,0.60982
roc_auc,68,0.78987,0.85318,0.49338,0.59364,0.59408,0.57187
roc_auc,69,0.85736,0.87687,0.50737,0.65056,0.65167,0.62302
roc_auc,70,0.84834,0.86036,0.49876,0.68182,0.68257,0.64714
roc_auc,71,0.84795,0.91601,0.49404,0.63862,0.63945,0.62878
roc_auc,72,0.85475,0.86962,0.50147,0.61992,0.62102,0.58314
roc_auc,73,0.81484,0.86801,0.4894,0.66398,0.6653,0.63465
roc_auc,74,0.86666,0.89861,0.51471,0.59292,0.5939,0.57519
roc_auc,75,0.82474,0.89872,0.48138,0.68813,0.6877,0.67901
roc_auc,76,0.8298,0.87013,0.49076,0.62901,0.62825,0.6207
roc_auc,77,0.85729,0.89566,0.51741,0.64816,0.64998,0.59802
roc_auc,78,0.8355,0.86126,0.48745,0.65869,0.65929,0.65405
roc_auc,79,0.80398,0.88842,0.48104,0.62736,0.62869,0.59684
roc_auc,80,0.82793,0.88677,0.48765,0.66079,0.66162,0.62787
roc_auc,81,0.79275,0.83617,0.50104,0.56397,0.56546,0.54443
roc_auc,82,0.81274,0.89122,0.51243,0.68827,0.69011,0.66389
roc_auc,83,0.87169,0.88863,0.48704,0.64885,0.64845,0.63399
roc_auc,84,0.85167,0.87616,0.50638,0.62803,0.6281,0.60084
roc_auc,85,0.85265,0.90652,0.51539,0.69513,0.69635,0.65069
roc_auc,86,0.80604,0.8728,0.48872,0.59694,0.59851,0.58209
roc_auc,87,0.83106,0.86441,0.48805,0.64365,0.6438,0.63455
roc_auc,88,0.82753,0.88261,0.52147,0.63207,0.63304,0.59738
roc_auc,89,0.84393,0.90315,0.49969,0.68502,0.68472,0.67644
roc_auc,90,0.82277,0.87185,0.48071,0.61691,0.61782,0.58954
roc_auc,91,0.85158,0.87388,0.51438,0.63081,0.63213,0.60514
roc_auc,92,0.83642,0.88296,0.51312,0.6521,0.65341,0.62289
roc_auc,93,0.8162,0.86078,0.48805,0.64334,0.64474,0.60406
roc_auc,94,0.84494,0.85319,0.52644,0.62681,0.6273,0.59683
roc_auc,95,0.84243,0.8863,0.50374,0.64185,0.64192,0.64626
roc_auc,96,0.81505,0.84279,0.49211,0.61027,0.6109,0.58361
roc_auc,97,0.82454,0.85693,0.50205,0.63967,0.64072,0.60709
roc_auc,98,0.84787,0.8983,0.49067,0.64247,0.64246,0.6274
roc_auc,99,0.84325,0.90196,0.49674,0.67104,0.67229,0.65014
roc_auc,100,0.83686,0.87865,0.51439,0.62557,0.62597,0.6123
roc_auc,101,0.80818,0.87447,0.50239,0.64351,0.64492,0.61712
roc_auc,102,0.83296,0.82022,0.477,0.61693,0.61761,0.60495
roc_auc,103,0.86484,0.87762,0.48602,0.67709,0.6776,0.63768
roc_auc,104,0.85302,0.88777,0.51076,0.66251,0.66269,0.64604
roc_auc,105,0.823,0.85355,0.48273,0.643,0.64432,0.62431
roc_auc,106,0.83499,0.89551,0.50704,0.63126,0.63231,0.59696
roc_auc,107,0.83257,0.87703,0.50501,0.62643,0.62711,0.60254
roc_auc,108,0.83314,0.88308,0.51911,0.67796,0.67808,0.64217
roc_auc,109,0.84833,0.87933,0.51277,0.64557,0.6463,0.62419
roc_auc,110,0.80902,0.85955,0.50138,0.61704,0.61753,0.60049
roc_auc,111,0.82559,0.80768,0.5034,0.62555,0.62737,0.6046
roc_auc,112,0.83433,0.87344,0.4884,0.59774,0.59951,0.55692
roc_auc,113,0.84462,0.85258,0.50172,0.74098,0.74048,0.71926
roc_auc,114,0.82585,0.86651,0.49808,0.62027,0.62116,0.60786
roc_auc,115,0.83696,0.86401,0.50408,0.60711,0.6089,0.58874
roc_auc,116,0.8605,0.86738,0.54181,0.66371,0.66477,0.63739
roc_auc,117,0.84311,0.88417,0.49674,0.61285,0.61255,0.6115
roc_auc,118,0.78728,0.84943,0.50011,0.64533,0.64677,0.61596
roc_auc,119,0.82491,0.88034,0.49471,0.64183,0.64289,0.60486
