,,LR,GBT,DClf,csAVG,csGEO,csMIN
roc_auc,94,0.814,0.87237,0.50475,0.63529,0.6361,0.60964
roc_auc,95,0.83489,0.87541,0.49808,0.64859,0.64963,0.62147
roc_auc,96,0.8402,0.88774,0.48907,0.63575,0.63737,0.61428
roc_auc,97,0.79187,0.87594,0.5094,0.62586,0.62586,0.62229
roc_auc,98,0.82807,0.87768,0.48898,0.61042,0.61236,0.57744
roc_auc,99,0.85367,0.85848,0.48838,0.69281,0.69277,0.65775
roc_auc,100,0.87412,0.91859,0.5051,0.67631,0.67621,0.6473
roc_auc,101,0.82506,0.88119,0.48138,0.61345,0.61472,0.57867
roc_auc,102,0.77218,0.8526,0.5088,0.58472,0.58491,0.59365
roc_auc,103,0.82349,0.86092,0.50374,0.69186,0.6936,0.65073
roc_auc,104,0.84495,0.88642,0.50376,0.66101,0.66233,0.63613
roc_auc,105,0.85077,0.90463,0.50172,0.67139,0.6714,0.66321
roc_auc,106,0.80263,0.84923,0.48104,0.6716,0.67288,0.63757
roc_auc,107,0.78757,0.88007,0.50408,0.559,0.56065,0.53363
roc_auc,108,0.82166,0.88533,0.4954,0.61611,0.61739,0.58182
roc_auc,109,0.83401,0.89505,0.48771,0.62539,0.62647,0.61356
roc_auc,110,0.84432,0.86485,0.52408,0.66415,0.66491,0.63666
roc_auc,111,0.80487,0.8344,0.50408,0.65853,0.6582,0.63857
roc_auc,112,0.79819,0.86003,0.52274,0.62596,0.62699,0.59854
roc_auc,113,0.80209,0.87462,0.5137,0.6409,0.64138,0.6146
roc_auc,114,0.85268,0.90335,0.50273,0.63813,0.63961,0.60696
roc_auc,115,0.8623,0.89912,0.48239,0.65786,0.65809,0.64962
roc_auc,116,0.85668,0.88615,0.52012,0.66425,0.66532,0.64304
roc_auc,117,0.8159,0.87353,0.49235,0.62748,0.62832,0.60662
roc_auc,118,0.86027,0.88552,0.53336,0.66347,0.66495,0.6258
roc_auc,119,0.76807,0.84174,0.51041,0.60702,0.60765,0.59428
