,chi,metric,val_idx,vs_method,score
3692,chi_1,nef,92,csAVG,0.07692
3693,chi_1,nef,93,csAVG,0.11538
3694,chi_1,nef,94,csAVG,0.1165
3695,chi_1,nef,95,csAVG,0.13462
3696,chi_1,nef,96,csAVG,0.10577
3697,chi_1,nef,97,csAVG,0.14423
3698,chi_1,nef,98,csAVG,0.1068
3699,chi_1,nef,99,csAVG,0.05769
3700,chi_1,nef,100,csAVG,0.06731
3701,chi_1,nef,101,csAVG,0.04808
3702,chi_1,nef,102,csAVG,0.04854
3703,chi_1,nef,103,csAVG,0.10577
3704,chi_1,nef,104,csAVG,0.03846
3705,chi_1,nef,105,csAVG,0.10577
3706,chi_1,nef,106,csAVG,0.09709
3707,chi_1,nef,107,csAVG,0.125
3708,chi_1,nef,108,csAVG,0.07692
3709,chi_1,nef,109,csAVG,0.07692
3710,chi_1,nef,110,csAVG,0.1068
3711,chi_1,nef,111,csAVG,0.10577
3712,chi_1,nef,112,csAVG,0.10577
3713,chi_1,nef,113,csAVG,0.09615
3714,chi_1,nef,114,csAVG,0.08738
3715,chi_1,nef,115,csAVG,0.11538
3716,chi_1,nef,116,csAVG,0.06731
3717,chi_1,nef,117,csAVG,0.08654
3718,chi_1,nef,118,csAVG,0.06796
3719,chi_1,nef,119,csAVG,0.08654
3720,chi_1,roc_auc,0,csAVG,0.45298
3721,chi_1,roc_auc,1,csAVG,0.52709
3722,chi_1,roc_auc,2,csAVG,0.48409
3723,chi_1,roc_auc,3,csAVG,0.48476
3724,chi_1,roc_auc,4,csAVG,0.51546
3725,chi_1,roc_auc,5,csAVG,0.46027
3726,chi_1,roc_auc,6,csAVG,0.45324
3727,chi_1,roc_auc,7,csAVG,0.44616
3728,chi_1,roc_auc,8,csAVG,0.47192
3729,chi_1,roc_auc,9,csAVG,0.51802
3730,chi_1,roc_auc,10,csAVG,0.45545
3731,chi_1,roc_auc,11,csAVG,0.49739
3732,chi_1,roc_auc,12,csAVG,0.46927
3733,chi_1,roc_auc,13,csAVG,0.53662
3734,chi_1,roc_auc,14,csAVG,0.52347
3735,chi_1,roc_auc,15,csAVG,0.4879
3736,chi_1,roc_auc,16,csAVG,0.47822
3737,chi_1,roc_auc,17,csAVG,0.48397
3738,chi_1,roc_auc,18,csAVG,0.48105
3739,chi_1,roc_auc,19,csAVG,0.47165
3740,chi_1,roc_auc,20,csAVG,0.42837
3741,chi_1,roc_auc,21,csAVG,0.4733
3742,chi_1,roc_auc,22,csAVG,0.45203
3743,chi_1,roc_auc,23,csAVG,0.48353
3744,chi_1,roc_auc,24,csAVG,0.4466
3745,chi_1,roc_auc,25,csAVG,0.46283
3746,chi_1,roc_auc,26,csAVG,0.46788
3747,chi_1,roc_auc,27,csAVG,0.49792
3748,chi_1,roc_auc,28,csAVG,0.45671
3749,chi_1,roc_auc,29,csAVG,0.48967
3750,chi_1,roc_auc,30,csAVG,0.4924
3751,chi_1,roc_auc,31,csAVG,0.47557
3752,chi_1,roc_auc,32,csAVG,0.47082
3753,chi_1,roc_auc,33,csAVG,0.45138
3754,chi_1,roc_auc,34,csAVG,0.50142
3755,chi_1,roc_auc,35,csAVG,0.48702
3756,chi_1,roc_auc,36,csAVG,0.49808
3757,chi_1,roc_auc,37,csAVG,0.43332
3758,chi_1,roc_auc,38,csAVG,0.47925
3759,chi_1,roc_auc,39,csAVG,0.50461
3760,chi_1,roc_auc,40,csAVG,0.52563
3761,chi_1,roc_auc,41,csAVG,0.52568
3762,chi_1,roc_auc,42,csAVG,0.44713
3763,chi_1,roc_auc,43,csAVG,0.48516
3764,chi_1,roc_auc,44,csAVG,0.45691
3765,chi_1,roc_auc,45,csAVG,0.52159
3766,chi_1,roc_auc,46,csAVG,0.50789
3767,chi_1,roc_auc,47,csAVG,0.54234
3768,chi_1,roc_auc,48,csAVG,0.4607
3769,chi_1,roc_auc,49,csAVG,0.42456
3770,chi_1,roc_auc,50,csAVG,0.49577
3771,chi_1,roc_auc,51,csAVG,0.48444
3772,chi_1,roc_auc,52,csAVG,0.48639
3773,chi_1,roc_auc,53,csAVG,0.51638
3774,chi_1,roc_auc,54,csAVG,0.48349
3775,chi_1,roc_auc,55,csAVG,0.49766
3776,chi_1,roc_auc,56,csAVG,0.48095
3777,chi_1,roc_auc,57,csAVG,0.4519
3778,chi_1,roc_auc,58,csAVG,0.52055
3779,chi_1,roc_auc,59,csAVG,0.48532
3780,chi_1,roc_auc,60,csAVG,0.47897
3781,chi_1,roc_auc,61,csAVG,0.44764
3782,chi_1,roc_auc,62,csAVG,0.49418
3783,chi_1,roc_auc,63,csAVG,0.46332
3784,chi_1,roc_auc,64,csAVG,0.49282
3785,chi_1,roc_auc,65,csAVG,0.50221
3786,chi_1,roc_auc,66,csAVG,0.5244
3787,chi_1,roc_auc,67,csAVG,0.49295
3788,chi_1,roc_auc,68,csAVG,0.54282
3789,chi_1,roc_auc,69,csAVG,0.49852
3790,chi_1,roc_auc,70,csAVG,0.53413
3791,chi_1,roc_auc,71,csAVG,0.42527
3792,chi_1,roc_auc,72,csAVG,0.51234
3793,chi_1,roc_auc,73,csAVG,0.46363
3794,chi_1,roc_auc,74,csAVG,0.49462
3795,chi_1,roc_auc,75,csAVG,0.46139
3796,chi_1,roc_auc,76,csAVG,0.51399
3797,chi_1,roc_auc,77,csAVG,0.4913
3798,chi_1,roc_auc,78,csAVG,0.50632
3799,chi_1,roc_auc,79,csAVG,0.51401
3800,chi_1,roc_auc,80,csAVG,0.50945
3801,chi_1,roc_auc,81,csAVG,0.48736
3802,chi_1,roc_auc,82,csAVG,0.43514
3803,chi_1,roc_auc,83,csAVG,0.4432
3804,chi_1,roc_auc,84,csAVG,0.43947
3805,chi_1,roc_auc,85,csAVG,0.50029
3806,chi_1,roc_auc,86,csAVG,0.48911
3807,chi_1,roc_auc,87,csAVG,0.45003
3808,chi_1,roc_auc,88,csAVG,0.53138
3809,chi_1,roc_auc,89,csAVG,0.48279
3810,chi_1,roc_auc,90,csAVG,0.44032
3811,chi_1,roc_auc,91,csAVG,0.49697
3812,chi_1,roc_auc,92,csAVG,0.446
3813,chi_1,roc_auc,93,csAVG,0.46434
3814,chi_1,roc_auc,94,csAVG,0.53123
3815,chi_1,roc_auc,95,csAVG,0.52642
3816,chi_1,roc_auc,96,csAVG,0.46124
3817,chi_1,roc_auc,97,csAVG,0.48303
3818,chi_1,roc_auc,98,csAVG,0.44615
3819,chi_1,roc_auc,99,csAVG,0.48556
3820,chi_1,roc_auc,100,csAVG,0.42813
3821,chi_1,roc_auc,101,csAVG,0.45673
3822,chi_1,roc_auc,102,csAVG,0.46346
3823,chi_1,roc_auc,103,csAVG,0.46755
3824,chi_1,roc_auc,104,csAVG,0.45146
3825,chi_1,roc_auc,105,csAVG,0.45591
3826,chi_1,roc_auc,106,csAVG,0.50738
3827,chi_1,roc_auc,107,csAVG,0.50352
3828,chi_1,roc_auc,108,csAVG,0.43887
3829,chi_1,roc_auc,109,csAVG,0.49161
3830,chi_1,roc_auc,110,csAVG,0.48734
3831,chi_1,roc_auc,111,csAVG,0.49032
3832,chi_1,roc_auc,112,csAVG,0.47936
3833,chi_1,roc_auc,113,csAVG,0.46207
3834,chi_1,roc_auc,114,csAVG,0.51331
3835,chi_1,roc_auc,115,csAVG,0.50965
3836,chi_1,roc_auc,116,csAVG,0.42839
3837,chi_1,roc_auc,117,csAVG,0.48282
3838,chi_1,roc_auc,118,csAVG,0.44023
3839,chi_1,roc_auc,119,csAVG,0.50496
3840,chi_0.75,nef,0,csAVG,0.18269
3841,chi_0.75,nef,1,csAVG,0.18269
3842,chi_0.75,nef,2,csAVG,0.1068
3843,chi_0.75,nef,3,csAVG,0.13462
3844,chi_0.75,nef,4,csAVG,0.13462
3845,chi_0.75,nef,5,csAVG,0.15385
3846,chi_0.75,nef,6,csAVG,0.19417
3847,chi_0.75,nef,7,csAVG,0.125
3848,chi_0.75,nef,8,csAVG,0.10577
3849,chi_0.75,nef,9,csAVG,0.14423
3850,chi_0.75,nef,10,csAVG,0.1068
3851,chi_0.75,nef,11,csAVG,0.16346
3852,chi_0.75,nef,12,csAVG,0.19231
3853,chi_0.75,nef,13,csAVG,0.14423
3854,chi_0.75,nef,14,csAVG,0.17308
3855,chi_0.75,nef,15,csAVG,0.08738
3856,chi_0.75,nef,16,csAVG,0.18269
3857,chi_0.75,nef,17,csAVG,0.18269
3858,chi_0.75,nef,18,csAVG,0.17476
3859,chi_0.75,nef,19,csAVG,0.09615
3860,chi_0.75,nef,20,csAVG,0.19231
3861,chi_0.75,nef,21,csAVG,0.11538
3862,chi_0.75,nef,22,csAVG,0.12621
3863,chi_0.75,nef,23,csAVG,0.17308
3864,chi_0.75,nef,24,csAVG,0.19231
3865,chi_0.75,nef,25,csAVG,0.10577
3866,chi_0.75,nef,26,csAVG,0.17476
3867,chi_0.75,nef,27,csAVG,0.13462
3868,chi_0.75,nef,28,csAVG,0.10577
3869,chi_0.75,nef,29,csAVG,0.22115
3870,chi_0.75,nef,30,csAVG,0.16505
3871,chi_0.75,nef,31,csAVG,0.17308
3872,chi_0.75,nef,32,csAVG,0.10577
3873,chi_0.75,nef,33,csAVG,0.14423
3874,chi_0.75,nef,34,csAVG,0.19231
3875,chi_0.75,nef,35,csAVG,0.15534
3876,chi_0.75,nef,36,csAVG,0.20192
3877,chi_0.75,nef,37,csAVG,0.13462
3878,chi_0.75,nef,38,csAVG,0.125
3879,chi_0.75,nef,39,csAVG,0.1165
3880,chi_0.75,nef,40,csAVG,0.16346
3881,chi_0.75,nef,41,csAVG,0.17308
3882,chi_0.75,nef,42,csAVG,0.20192
3883,chi_0.75,nef,43,csAVG,0.15534
3884,chi_0.75,nef,44,csAVG,0.13462
3885,chi_0.75,nef,45,csAVG,0.125
3886,chi_0.75,nef,46,csAVG,0.13462
3887,chi_0.75,nef,47,csAVG,0.1165
3888,chi_0.75,nef,48,csAVG,0.08654
3889,chi_0.75,nef,49,csAVG,0.19231
3890,chi_0.75,nef,50,csAVG,0.1165
3891,chi_0.75,nef,51,csAVG,0.15385
3892,chi_0.75,nef,52,csAVG,0.20192
3893,chi_0.75,nef,53,csAVG,0.19231
3894,chi_0.75,nef,54,csAVG,0.19417
3895,chi_0.75,nef,55,csAVG,0.13462
3896,chi_0.75,nef,56,csAVG,0.14423
3897,chi_0.75,nef,57,csAVG,0.18269
3898,chi_0.75,nef,58,csAVG,0.18447
3899,chi_0.75,nef,59,csAVG,0.14423
3900,chi_0.75,nef,60,csAVG,0.10577
3901,chi_0.75,nef,61,csAVG,0.11538
3902,chi_0.75,nef,62,csAVG,0.12621
3903,chi_0.75,nef,63,csAVG,0.17308
3904,chi_0.75,nef,64,csAVG,0.19231
3905,chi_0.75,nef,65,csAVG,0.13462
3906,chi_0.75,nef,66,csAVG,0.20192
3907,chi_0.75,nef,67,csAVG,0.13592
3908,chi_0.75,nef,68,csAVG,0.17308
3909,chi_0.75,nef,69,csAVG,0.13462
3910,chi_0.75,nef,70,csAVG,0.14563
3911,chi_0.75,nef,71,csAVG,0.19231
3912,chi_0.75,nef,72,csAVG,0.10577
3913,chi_0.75,nef,73,csAVG,0.21154
3914,chi_0.75,nef,74,csAVG,0.14423
3915,chi_0.75,nef,75,csAVG,0.15534
3916,chi_0.75,nef,76,csAVG,0.17308
3917,chi_0.75,nef,77,csAVG,0.11538
3918,chi_0.75,nef,78,csAVG,0.1165
3919,chi_0.75,nef,79,csAVG,0.17308
3920,chi_0.75,nef,80,csAVG,0.15385
3921,chi_0.75,nef,81,csAVG,0.16346
3922,chi_0.75,nef,82,csAVG,0.14563
3923,chi_0.75,nef,83,csAVG,0.18269
3924,chi_0.75,nef,84,csAVG,0.125
3925,chi_0.75,nef,85,csAVG,0.18269
3926,chi_0.75,nef,86,csAVG,0.14563
3927,chi_0.75,nef,87,csAVG,0.125
3928,chi_0.75,nef,88,csAVG,0.19231
3929,chi_0.75,nef,89,csAVG,0.11538
3930,chi_0.75,nef,90,csAVG,0.1165
3931,chi_0.75,nef,91,csAVG,0.125
3932,chi_0.75,nef,92,csAVG,0.14423
3933,chi_0.75,nef,93,csAVG,0.20192
3934,chi_0.75,nef,94,csAVG,0.14563
3935,chi_0.75,nef,95,csAVG,0.16346
3936,chi_0.75,nef,96,csAVG,0.125
3937,chi_0.75,nef,97,csAVG,0.11538
3938,chi_0.75,nef,98,csAVG,0.14563
3939,chi_0.75,nef,99,csAVG,0.20192
3940,chi_0.75,nef,100,csAVG,0.19231
3941,chi_0.75,nef,101,csAVG,0.15385
3942,chi_0.75,nef,102,csAVG,0.17476
3943,chi_0.75,nef,103,csAVG,0.14423
3944,chi_0.75,nef,104,csAVG,0.15385
3945,chi_0.75,nef,105,csAVG,0.15385
3946,chi_0.75,nef,106,csAVG,0.14563
3947,chi_0.75,nef,107,csAVG,0.16346
3948,chi_0.75,nef,108,csAVG,0.16346
3949,chi_0.75,nef,109,csAVG,0.15385
3950,chi_0.75,nef,110,csAVG,0.14563
3951,chi_0.75,nef,111,csAVG,0.125
3952,chi_0.75,nef,112,csAVG,0.09615
3953,chi_0.75,nef,113,csAVG,0.16346
3954,chi_0.75,nef,114,csAVG,0.09709
3955,chi_0.75,nef,115,csAVG,0.15385
3956,chi_0.75,nef,116,csAVG,0.16346
3957,chi_0.75,nef,117,csAVG,0.17308
3958,chi_0.75,nef,118,csAVG,0.14563
3959,chi_0.75,nef,119,csAVG,0.22115
3960,chi_0.75,roc_auc,0,csAVG,0.52367
3961,chi_0.75,roc_auc,1,csAVG,0.51951
3962,chi_0.75,roc_auc,2,csAVG,0.44954
3963,chi_0.75,roc_auc,3,csAVG,0.51051
3964,chi_0.75,roc_auc,4,csAVG,0.52549
3965,chi_0.75,roc_auc,5,csAVG,0.52287
3966,chi_0.75,roc_auc,6,csAVG,0.538
3967,chi_0.75,roc_auc,7,csAVG,0.48582
3968,chi_0.75,roc_auc,8,csAVG,0.55038
3969,chi_0.75,roc_auc,9,csAVG,0.53079
3970,chi_0.75,roc_auc,10,csAVG,0.50518
3971,chi_0.75,roc_auc,11,csAVG,0.60019
3972,chi_0.75,roc_auc,12,csAVG,0.50301
3973,chi_0.75,roc_auc,13,csAVG,0.51875
3974,chi_0.75,roc_auc,14,csAVG,0.5464
3975,chi_0.75,roc_auc,15,csAVG,0.49246
3976,chi_0.75,roc_auc,16,csAVG,0.55942
3977,chi_0.75,roc_auc,17,csAVG,0.56394
3978,chi_0.75,roc_auc,18,csAVG,0.52906
3979,chi_0.75,roc_auc,19,csAVG,0.4872
3980,chi_0.75,roc_auc,20,csAVG,0.53143
3981,chi_0.75,roc_auc,21,csAVG,0.44073
3982,chi_0.75,roc_auc,22,csAVG,0.51769
3983,chi_0.75,roc_auc,23,csAVG,0.53299
3984,chi_0.75,roc_auc,24,csAVG,0.56174
3985,chi_0.75,roc_auc,25,csAVG,0.49444
3986,chi_0.75,roc_auc,26,csAVG,0.51634
3987,chi_0.75,roc_auc,27,csAVG,0.48878
3988,chi_0.75,roc_auc,28,csAVG,0.47769
3989,chi_0.75,roc_auc,29,csAVG,0.57613
3990,chi_0.75,roc_auc,30,csAVG,0.51225
3991,chi_0.75,roc_auc,31,csAVG,0.57504
3992,chi_0.75,roc_auc,32,csAVG,0.48401
3993,chi_0.75,roc_auc,33,csAVG,0.5128
3994,chi_0.75,roc_auc,34,csAVG,0.51815
3995,chi_0.75,roc_auc,35,csAVG,0.48731
3996,chi_0.75,roc_auc,36,csAVG,0.55287
3997,chi_0.75,roc_auc,37,csAVG,0.54171
3998,chi_0.75,roc_auc,38,csAVG,0.50662
3999,chi_0.75,roc_auc,39,csAVG,0.5388
4000,chi_0.75,roc_auc,40,csAVG,0.52978
4001,chi_0.75,roc_auc,41,csAVG,0.59391
4002,chi_0.75,roc_auc,42,csAVG,0.50917
4003,chi_0.75,roc_auc,43,csAVG,0.50826
4004,chi_0.75,roc_auc,44,csAVG,0.49846
4005,chi_0.75,roc_auc,45,csAVG,0.51183
4006,chi_0.75,roc_auc,46,csAVG,0.54496
4007,chi_0.75,roc_auc,47,csAVG,0.51944
4008,chi_0.75,roc_auc,48,csAVG,0.43281
4009,chi_0.75,roc_auc,49,csAVG,0.58747
4010,chi_0.75,roc_auc,50,csAVG,0.50353
4011,chi_0.75,roc_auc,51,csAVG,0.53431
4012,chi_0.75,roc_auc,52,csAVG,0.57227
4013,chi_0.75,roc_auc,53,csAVG,0.57115
4014,chi_0.75,roc_auc,54,csAVG,0.5481
4015,chi_0.75,roc_auc,55,csAVG,0.54453
4016,chi_0.75,roc_auc,56,csAVG,0.5014
4017,chi_0.75,roc_auc,57,csAVG,0.54195
4018,chi_0.75,roc_auc,58,csAVG,0.53534
4019,chi_0.75,roc_auc,59,csAVG,0.52123
4020,chi_0.75,roc_auc,60,csAVG,0.50688
4021,chi_0.75,roc_auc,61,csAVG,0.47761
4022,chi_0.75,roc_auc,62,csAVG,0.5217
4023,chi_0.75,roc_auc,63,csAVG,0.5235
4024,chi_0.75,roc_auc,64,csAVG,0.51637
4025,chi_0.75,roc_auc,65,csAVG,0.49874
4026,chi_0.75,roc_auc,66,csAVG,0.50961
4027,chi_0.75,roc_auc,67,csAVG,0.54222
4028,chi_0.75,roc_auc,68,csAVG,0.52362
4029,chi_0.75,roc_auc,69,csAVG,0.49483
4030,chi_0.75,roc_auc,70,csAVG,0.51451
4031,chi_0.75,roc_auc,71,csAVG,0.49806
4032,chi_0.75,roc_auc,72,csAVG,0.4703
4033,chi_0.75,roc_auc,73,csAVG,0.59935
4034,chi_0.75,roc_auc,74,csAVG,0.48755
4035,chi_0.75,roc_auc,75,csAVG,0.52081
4036,chi_0.75,roc_auc,76,csAVG,0.51629
4037,chi_0.75,roc_auc,77,csAVG,0.50256
4038,chi_0.75,roc_auc,78,csAVG,0.5374
4039,chi_0.75,roc_auc,79,csAVG,0.49981
4040,chi_0.75,roc_auc,80,csAVG,0.52544
4041,chi_0.75,roc_auc,81,csAVG,0.52164
4042,chi_0.75,roc_auc,82,csAVG,0.49138
4043,chi_0.75,roc_auc,83,csAVG,0.55013
4044,chi_0.75,roc_auc,84,csAVG,0.51899
4045,chi_0.75,roc_auc,85,csAVG,0.52673
4046,chi_0.75,roc_auc,86,csAVG,0.56253
4047,chi_0.75,roc_auc,87,csAVG,0.52904
4048,chi_0.75,roc_auc,88,csAVG,0.54155
4049,chi_0.75,roc_auc,89,csAVG,0.53444
4050,chi_0.75,roc_auc,90,csAVG,0.54008
4051,chi_0.75,roc_auc,91,csAVG,0.51113
4052,chi_0.75,roc_auc,92,csAVG,0.54751
4053,chi_0.75,roc_auc,93,csAVG,0.54781
4054,chi_0.75,roc_auc,94,csAVG,0.53561
4055,chi_0.75,roc_auc,95,csAVG,0.51107
4056,chi_0.75,roc_auc,96,csAVG,0.45276
4057,chi_0.75,roc_auc,97,csAVG,0.53308
4058,chi_0.75,roc_auc,98,csAVG,0.56374
4059,chi_0.75,roc_auc,99,csAVG,0.52642
4060,chi_0.75,roc_auc,100,csAVG,0.5574
4061,chi_0.75,roc_auc,101,csAVG,0.51308
4062,chi_0.75,roc_auc,102,csAVG,0.53506
4063,chi_0.75,roc_auc,103,csAVG,0.51844
4064,chi_0.75,roc_auc,104,csAVG,0.52576
4065,chi_0.75,roc_auc,105,csAVG,0.50807
4066,chi_0.75,roc_auc,106,csAVG,0.52068
4067,chi_0.75,roc_auc,107,csAVG,0.56974
4068,chi_0.75,roc_auc,108,csAVG,0.53829
4069,chi_0.75,roc_auc,109,csAVG,0.50171
4070,chi_0.75,roc_auc,110,csAVG,0.51612
4071,chi_0.75,roc_auc,111,csAVG,0.4784
4072,chi_0.75,roc_auc,112,csAVG,0.51626
4073,chi_0.75,roc_auc,113,csAVG,0.52393
4074,chi_0.75,roc_auc,114,csAVG,0.48299
4075,chi_0.75,roc_auc,115,csAVG,0.49974
4076,chi_0.75,roc_auc,116,csAVG,0.49614
4077,chi_0.75,roc_auc,117,csAVG,0.48433
4078,chi_0.75,roc_auc,118,csAVG,0.5372
4079,chi_0.75,roc_auc,119,csAVG,0.55764
4080,chi_0.5,nef,0,csAVG,0.25
4081,chi_0.5,nef,1,csAVG,0.22115
4082,chi_0.5,nef,2,csAVG,0.26923
4083,chi_0.5,nef,3,csAVG,0.23301
4084,chi_0.5,nef,4,csAVG,0.21154
4085,chi_0.5,nef,5,csAVG,0.19231
4086,chi_0.5,nef,6,csAVG,0.28155
4087,chi_0.5,nef,7,csAVG,0.23077
4088,chi_0.5,nef,8,csAVG,0.20192
4089,chi_0.5,nef,9,csAVG,0.21154
4090,chi_0.5,nef,10,csAVG,0.20388
4091,chi_0.5,nef,11,csAVG,0.22115
4092,chi_0.5,nef,12,csAVG,0.17308
4093,chi_0.5,nef,13,csAVG,0.25
4094,chi_0.5,nef,14,csAVG,0.16346
4095,chi_0.5,nef,15,csAVG,0.23301
4096,chi_0.5,nef,16,csAVG,0.23077
4097,chi_0.5,nef,17,csAVG,0.22115
4098,chi_0.5,nef,18,csAVG,0.28846
4099,chi_0.5,nef,19,csAVG,0.13592
4100,chi_0.5,nef,20,csAVG,0.16346
4101,chi_0.5,nef,21,csAVG,0.22115
4102,chi_0.5,nef,22,csAVG,0.26923
4103,chi_0.5,nef,23,csAVG,0.17476
4104,chi_0.5,nef,24,csAVG,0.22115
4105,chi_0.5,nef,25,csAVG,0.17308
4106,chi_0.5,nef,26,csAVG,0.27184
4107,chi_0.5,nef,27,csAVG,0.24038
4108,chi_0.5,nef,28,csAVG,0.25
4109,chi_0.5,nef,29,csAVG,0.19231
4110,chi_0.5,nef,30,csAVG,0.24038
4111,chi_0.5,nef,31,csAVG,0.24272
4112,chi_0.5,nef,32,csAVG,0.17308
4113,chi_0.5,nef,33,csAVG,0.17308
4114,chi_0.5,nef,34,csAVG,0.26923
4115,chi_0.5,nef,35,csAVG,0.24272
4116,chi_0.5,nef,36,csAVG,0.23077
4117,chi_0.5,nef,37,csAVG,0.25
4118,chi_0.5,nef,38,csAVG,0.24272
4119,chi_0.5,nef,39,csAVG,0.19231
4120,chi_0.5,nef,40,csAVG,0.20192
4121,chi_0.5,nef,41,csAVG,0.25
4122,chi_0.5,nef,42,csAVG,0.18269
4123,chi_0.5,nef,43,csAVG,0.21359
4124,chi_0.5,nef,44,csAVG,0.22115
4125,chi_0.5,nef,45,csAVG,0.19231
4126,chi_0.5,nef,46,csAVG,0.22115
4127,chi_0.5,nef,47,csAVG,0.16505
4128,chi_0.5,nef,48,csAVG,0.19231
4129,chi_0.5,nef,49,csAVG,0.20192
4130,chi_0.5,nef,50,csAVG,0.22115
4131,chi_0.5,nef,51,csAVG,0.26214
4132,chi_0.5,nef,52,csAVG,0.24038
4133,chi_0.5,nef,53,csAVG,0.23077
4134,chi_0.5,nef,54,csAVG,0.17308
4135,chi_0.5,nef,55,csAVG,0.20388
4136,chi_0.5,nef,56,csAVG,0.19231
4137,chi_0.5,nef,57,csAVG,0.24038
4138,chi_0.5,nef,58,csAVG,0.21154
4139,chi_0.5,nef,59,csAVG,0.31068
4140,chi_0.5,nef,60,csAVG,0.19231
4141,chi_0.5,nef,61,csAVG,0.21154
4142,chi_0.5,nef,62,csAVG,0.23301
4143,chi_0.5,nef,63,csAVG,0.18269
4144,chi_0.5,nef,64,csAVG,0.18269
4145,chi_0.5,nef,65,csAVG,0.28846
4146,chi_0.5,nef,66,csAVG,0.23077
4147,chi_0.5,nef,67,csAVG,0.20388
4148,chi_0.5,nef,68,csAVG,0.23077
4149,chi_0.5,nef,69,csAVG,0.22115
4150,chi_0.5,nef,70,csAVG,0.23077
4151,chi_0.5,nef,71,csAVG,0.25243
4152,chi_0.5,nef,72,csAVG,0.18269
4153,chi_0.5,nef,73,csAVG,0.17308
4154,chi_0.5,nef,74,csAVG,0.21154
4155,chi_0.5,nef,75,csAVG,0.2233
4156,chi_0.5,nef,76,csAVG,0.25
4157,chi_0.5,nef,77,csAVG,0.25
4158,chi_0.5,nef,78,csAVG,0.20192
4159,chi_0.5,nef,79,csAVG,0.23301
4160,chi_0.5,nef,80,csAVG,0.20192
4161,chi_0.5,nef,81,csAVG,0.22115
4162,chi_0.5,nef,82,csAVG,0.22115
4163,chi_0.5,nef,83,csAVG,0.20388
4164,chi_0.5,nef,84,csAVG,0.20192
4165,chi_0.5,nef,85,csAVG,0.20192
4166,chi_0.5,nef,86,csAVG,0.15534
4167,chi_0.5,nef,87,csAVG,0.25962
4168,chi_0.5,nef,88,csAVG,0.31731
4169,chi_0.5,nef,89,csAVG,0.27885
4170,chi_0.5,nef,90,csAVG,0.22115
4171,chi_0.5,nef,91,csAVG,0.16505
4172,chi_0.5,nef,92,csAVG,0.21154
4173,chi_0.5,nef,93,csAVG,0.21154
4174,chi_0.5,nef,94,csAVG,0.19417
4175,chi_0.5,nef,95,csAVG,0.24038
4176,chi_0.5,nef,96,csAVG,0.16346
4177,chi_0.5,nef,97,csAVG,0.18269
4178,chi_0.5,nef,98,csAVG,0.21154
4179,chi_0.5,nef,99,csAVG,0.21359
4180,chi_0.5,nef,100,csAVG,0.22115
4181,chi_0.5,nef,101,csAVG,0.23077
4182,chi_0.5,nef,102,csAVG,0.19231
4183,chi_0.5,nef,103,csAVG,0.20388
4184,chi_0.5,nef,104,csAVG,0.22115
4185,chi_0.5,nef,105,csAVG,0.19231
4186,chi_0.5,nef,106,csAVG,0.19417
4187,chi_0.5,nef,107,csAVG,0.23077
4188,chi_0.5,nef,108,csAVG,0.22115
4189,chi_0.5,nef,109,csAVG,0.22115
4190,chi_0.5,nef,110,csAVG,0.20192
4191,chi_0.5,nef,111,csAVG,0.2233
4192,chi_0.5,nef,112,csAVG,0.19231
4193,chi_0.5,nef,113,csAVG,0.16346
4194,chi_0.5,nef,114,csAVG,0.20192
4195,chi_0.5,nef,115,csAVG,0.21359
4196,chi_0.5,nef,116,csAVG,0.16346
4197,chi_0.5,nef,117,csAVG,0.26923
4198,chi_0.5,nef,118,csAVG,0.18447
4199,chi_0.5,nef,119,csAVG,0.21154
4200,chi_0.5,roc_auc,0,csAVG,0.59483
4201,chi_0.5,roc_auc,1,csAVG,0.5646
4202,chi_0.5,roc_auc,2,csAVG,0.6173
4203,chi_0.5,roc_auc,3,csAVG,0.60977
4204,chi_0.5,roc_auc,4,csAVG,0.52018
4205,chi_0.5,roc_auc,5,csAVG,0.56416
4206,chi_0.5,roc_auc,6,csAVG,0.55687
4207,chi_0.5,roc_auc,7,csAVG,0.54725
4208,chi_0.5,roc_auc,8,csAVG,0.55952
4209,chi_0.5,roc_auc,9,csAVG,0.56271
4210,chi_0.5,roc_auc,10,csAVG,0.54396
4211,chi_0.5,roc_auc,11,csAVG,0.59584
4212,chi_0.5,roc_auc,12,csAVG,0.54311
4213,chi_0.5,roc_auc,13,csAVG,0.57763
4214,chi_0.5,roc_auc,14,csAVG,0.53061
4215,chi_0.5,roc_auc,15,csAVG,0.57771
4216,chi_0.5,roc_auc,16,csAVG,0.57954
4217,chi_0.5,roc_auc,17,csAVG,0.5374
4218,chi_0.5,roc_auc,18,csAVG,0.56278
4219,chi_0.5,roc_auc,19,csAVG,0.50024
4220,chi_0.5,roc_auc,20,csAVG,0.54292
4221,chi_0.5,roc_auc,21,csAVG,0.57201
4222,chi_0.5,roc_auc,22,csAVG,0.56588
4223,chi_0.5,roc_auc,23,csAVG,0.52734
4224,chi_0.5,roc_auc,24,csAVG,0.55961
4225,chi_0.5,roc_auc,25,csAVG,0.54108
4226,chi_0.5,roc_auc,26,csAVG,0.57049
4227,chi_0.5,roc_auc,27,csAVG,0.57697
4228,chi_0.5,roc_auc,28,csAVG,0.59687
4229,chi_0.5,roc_auc,29,csAVG,0.55794
4230,chi_0.5,roc_auc,30,csAVG,0.56593
